youthidCUF,classidCUF.x,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_sat1,y1_pbsch1,y1_pbsch2,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_date,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_migage,y1_educm3,y1_educf3,y1_gradem_geCUF,y1_gradesc_geCUF,y1_gradee_geCUF,y1_repeat,y1_iseimG,y1_iseifG,y1_edasp1CS,y1_edasp2CS,y1_edasp3CS,y1_sspm,y1_sspsc,y1_sspe,y1_seff1,y1_seff2,y1_valed1,y1_asch2,y1_asch1,y1_tenc1,y1_tenc2,y1_tenc3,y1_idsc,y1_club,y1_generationGCUF,class_size,classidCUF.y,neg_indegree,neg_outdegree,neg_isolate,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,classidCUF,y1_cot_sum,y1_lat_sum
20350218,203502,2035,5,2,1996,2,5,5,5,5,4,5,8,5,4,4,4,4,3,2,3,4,2,4,3,3,3,4,3,2,2,3,3,3,2,-77,-99,2,3,1,1,1,55.25,-55,8,7,8,5,3,2,3,3,2,2,4,3,4,2,1,1,2,15,203502,2,5,0,4,5,0,3,2,5,203502,21,15
20350220,203502,2035,5,2,1996,1,4,4,4,3,-88,5,8,4,4,3,4,4,4,-88,3,4,2,4,3,3,3,4,4,2,1,3,3,3,3,-77,1,1,1,1,1,1,44.939998626708984,57.029998779296875,9,9,9,2,3,2,1,2,1,3,4,2,4,2,2,-88,0,15,203502,2,5,0,3,5,0,3,2,5,203502,25,12
20350222,203502,2035,5,2,1995,1,5,5,5,5,4,5,7,4,5,4,3,2,3,2,2,3,2,3,3,1,3,4,4,2,2,1,3,4,3,-77,-88,-99,3,1,1,1,49.29999923706055,30.489999771118164,9,-99,9,4,2,1,1,1,1,3,5,3,3,2,1,1,0,15,203502,0,3,0,2,5,0,2,3,5,203502,23,20
20350224,203502,2035,5,1,1995,1,5,5,5,5,4,10,9,5,4,3,4,4,4,2,2,4,2,4,3,2,4,4,4,2,2,2,4,4,4,-77,-99,1,1,1,1,1,70.88999938964844,74.660003662109375,9,9,9,1,2,2,1,1,2,2,5,2,3,2,1,1,0,15,203502,1,3,0,5,5,0,1,4,5,203502,23,13
20350225,203502,2035,5,1,1996,1,5,5,5,5,4,5,7,5,5,4,3,4,4,2,2,3,2,4,4,3,4,5,5,2,2,3,4,2,2,-77,2,2,1,1,1,1,43.5099983215332,57.380001068115234,8,8,8,2,3,2,1,1,1,2,5,4,4,5,1,1,0,15,203502,5,5,0,1,5,0,1,4,5,203502,19,20
20350227,203502,2035,5,1,1995,1,5,5,5,4,3,8,9,4,5,4,4,4,4,1,2,4,1,4,4,2,3,4,4,1,1,2,3,4,2,-77,2,1,1,1,1,1,62.130001068115234,79.48999786376953,8,8,8,3,3,2,1,1,1,2,5,2,2,4,1,1,0,15,203502,0,5,0,2,2,0,1,2,2,203502,24,19
20350410,203504,2035,5,2,1996,1,5,5,5,5,3,5,7,5,5,4,3,4,3,2,4,4,4,3,2,3,5,3,4,2,2,3,2,2,2,-77,1,1,2,2,3,1,75.54000091552734,79.73999786376953,8,8,8,3,3,2,2,3,2,3,5,3,3,2,1,1,0,19,203504,5,2,0,5,5,0,4,1,5,203504,22,15
20350411,203504,2035,5,1,1995,1,5,5,5,3,4,3,7,5,5,4,3,4,3,2,3,4,3,4,4,1,5,5,5,1,1,1,5,5,5,-77,1,1,1,2,1,1,75.54000091552734,75.54000091552734,9,9,9,1,3,1,1,1,2,2,2,3,2,2,1,2,0,19,203504,2,1,0,3,3,0,3,1,3,203504,26,20
20350412,203504,2035,5,2,1996,1,4,5,4,4,4,7,10,5,5,4,4,4,3,2,2,4,2,4,3,1,4,5,5,1,1,1,4,5,2,-77,1,1,2,1,3,1,86.720001220703125,88.95999908447266,9,9,-99,3,2,3,1,1,3,2,5,3,3,1,1,1,0,19,203504,2,2,0,1,5,0,0,5,5,203504,20,18
20350413,203504,2035,5,2,1996,1,4,4,5,4,3,6,7,4,4,3,2,2,3,2,2,3,2,3,3,1,4,2,3,1,1,1,3,3,2,-77,2,2,1,2,1,1,-88,28.479999542236328,9,8,8,2,3,3,1,1,1,2,5,2,2,4,1,1,0,19,203504,9,3,0,1,5,0,1,4,5,203504,25,21
20350414,203504,2035,5,2,1996,1,5,5,5,4,4,6,8,4,4,4,4,4,4,1,3,4,1,4,4,1,5,5,5,1,1,1,3,5,4,-77,2,2,1,2,3,1,57.380001068115234,57.380001068115234,8,8,8,2,3,4,1,2,1,2,4,3,3,3,1,2,0,19,203504,4,4,0,6,3,0,3,1,3,203504,24,16
20350417,203504,2035,5,2,1996,2,4,4,4,3,4,9,9,5,5,4,3,4,4,2,2,2,3,3,3,2,2,3,2,2,2,3,2,2,1,4,1,1,1,1,1,1,-88,81.4000015258789,9,9,9,2,3,3,1,1,2,1,5,2,2,2,2,2,1,19,203504,1,4,0,3,4,0,3,2,4,203504,24,14
20350418,203504,2035,5,1,1995,1,4,5,5,4,4,8,10,4,4,4,4,4,3,2,3,4,1,4,3,2,2,4,4,1,1,2,1,5,2,-77,2,2,2,2,3,3,55.029998779296875,52.720001220703125,8,8,8,3,2,4,1,1,1,1,5,2,2,1,1,1,0,19,203504,5,2,0,2,5,0,2,3,5,203504,21,13
20350419,203504,2035,5,2,1996,1,5,5,5,4,4,5,8,5,4,4,3,4,3,2,3,3,3,3,3,4,4,4,4,2,2,2,4,2,2,-77,-99,-99,2,1,3,1,44.939998626708984,52.720001220703125,9,-99,9,3,2,4,1,1,2,2,5,3,4,2,1,1,0,19,203504,0,2,0,2,4,0,2,3,4,203504,17,11
20350421,203504,2035,5,1,1996,1,4,4,4,4,4,8,9,4,4,4,3,4,3,2,2,4,3,4,3,1,2,4,4,2,1,2,3,3,4,-77,1,2,1,1,1,1,64.44000244140625,33.7599983215332,9,8,8,3,2,3,1,2,3,2,4,3,3,4,2,1,0,19,203504,0,2,0,3,4,0,2,3,4,203504,21,18
20350422,203504,2035,5,1,1996,2,4,4,4,4,4,6,10,3,3,4,2,4,3,2,2,4,1,4,3,1,5,2,4,1,1,1,3,5,5,-77,2,2,1,2,1,1,44.939998626708984,30.780000686645508,9,8,-99,1,2,2,1,1,1,1,5,2,4,1,1,1,2,19,203504,4,5,0,3,2,0,2,1,2,203504,23,16
20350423,203504,2035,5,2,1996,1,5,5,5,5,3,8,9,4,5,4,4,4,4,2,2,3,1,4,3,2,4,4,4,1,1,2,4,2,4,-77,2,2,3,2,1,1,14.210000038146973,31.719999313354492,9,8,-99,3,3,3,2,2,2,2,5,2,2,4,1,1,0,19,203504,8,4,0,4,5,0,3,2,5,203504,18,17
20350424,203504,2035,5,2,1996,1,5,5,5,4,3,8,9,5,5,4,4,4,4,2,2,3,3,4,3,2,4,4,3,2,1,2,3,3,4,-77,2,-99,1,2,1,1,32.5,22.75,9,8,-99,2,3,3,2,2,1,2,5,3,2,4,1,1,2,19,203504,2,0,0,6,5,0,5,0,5,203504,26,16
20350425,203504,2035,5,1,1995,1,5,4,4,4,4,8,9,5,5,4,4,4,3,1,2,3,2,3,3,1,4,4,3,2,2,1,3,5,3,-77,2,2,3,2,1,3,53.150001525878906,23.56999969482422,9,8,9,3,2,3,1,1,1,2,5,2,3,2,1,1,0,19,203504,4,4,0,1,3,0,1,3,3,203504,20,13
20490210,204902,2049,4,2,1995,1,4,5,4,3,3,5,7,3,4,4,4,4,3,1,3,4,1,3,4,1,4,5,5,1,1,1,3,4,3,-77,-99,-99,3,2,3,1,24.979999542236328,25.059999465942383,-99,-99,8,5,2,3,1,1,1,3,3,3,3,2,1,2,0,17,204902,0,3,0,4,3,0,2,2,3,204902,17,7
20490211,204902,2049,4,1,1995,1,5,5,4,4,2,5,1,4,4,4,3,4,3,2,3,2,2,2,2,2,5,4,3,2,2,3,2,1,2,-77,1,1,2,3,2,1,-88,81.91999816894531,8,-99,9,3,3,3,1,2,1,1,4,4,4,1,1,1,0,17,204902,4,5,0,0,3,0,0,4,3,204902,18,15
20490212,204902,2049,4,2,1995,1,4,5,5,4,4,4,7,4,5,4,4,4,3,1,4,4,4,-88,2,1,5,5,5,1,1,1,5,4,5,-77,-99,1,2,1,1,2,28.479999542236328,81.91999816894531,9,-99,9,5,2,3,1,1,1,1,5,2,3,1,2,2,0,17,204902,1,4,0,4,5,0,2,3,5,204902,19,16
20490213,204902,2049,4,1,1995,3,3,3,4,3,3,7,7,4,3,4,3,4,3,2,2,3,2,3,3,2,3,2,2,2,1,4,2,2,1,-77,1,2,1,2,2,1,14.210000038146973,-88,8,8,8,2,3,3,1,1,1,2,3,2,2,3,3,2,2,17,204902,3,5,0,1,5,0,1,4,5,204902,17,6
20490216,204902,2049,4,2,1996,1,4,5,5,4,4,9,10,4,5,3,3,4,4,2,3,3,2,3,3,2,4,4,4,2,2,3,4,4,4,-77,-99,-99,1,2,2,1,44.08000183105469,25.950000762939453,8,8,8,3,3,3,2,2,2,2,4,2,2,4,2,2,2,17,204902,1,5,0,4,4,0,2,3,4,204902,16,7
20490217,204902,2049,4,2,1996,1,4,4,3,3,1,8,7,4,4,4,4,4,4,-88,3,3,3,4,3,2,3,3,4,3,2,3,4,3,2,-77,2,2,1,1,1,1,44.08000183105469,25.950000762939453,8,8,8,2,2,2,1,1,1,1,4,3,2,4,1,-88,2,17,204902,0,4,0,4,4,0,2,3,4,204902,21,15
20490219,204902,2049,4,1,1995,1,5,5,4,3,4,7,9,4,4,4,4,4,4,2,2,2,3,4,3,3,5,5,5,1,1,2,5,3,4,-77,-88,-88,2,1,2,1,56,36.349998474121094,9,9,9,3,2,2,1,1,1,2,4,1,1,4,1,1,0,17,204902,0,3,0,2,5,0,2,3,5,204902,18,16
20490223,204902,2049,4,1,1996,3,4,5,3,3,4,10,10,5,4,4,4,4,4,1,2,4,2,4,4,2,4,4,5,2,2,2,4,4,5,-77,2,2,1,2,1,1,56,18.079999923706055,9,8,9,2,3,1,1,1,2,1,5,3,3,2,2,2,2,17,204902,1,4,0,2,4,0,1,4,4,204902,18,8
20490225,204902,2049,4,2,1995,1,5,5,5,5,3,8,7,4,4,4,3,4,3,1,4,2,3,2,2,5,2,4,3,3,3,3,3,5,3,-77,2,2,1,1,1,1,56,-55,9,8,-99,3,2,1,1,1,1,1,5,2,2,4,2,1,0,17,204902,4,5,0,1,5,0,0,5,5,204902,21,17
20490227,204902,2049,4,1,1996,1,5,5,5,4,4,9,9,5,4,4,3,4,4,2,3,3,2,3,3,1,3,4,4,2,2,2,3,3,3,-77,2,-99,1,1,1,1,28.479999542236328,-88,9,8,8,1,2,2,1,1,1,1,5,2,2,4,1,1,0,17,204902,7,3,0,1,5,0,0,5,5,204902,24,18
20490229,204902,2049,4,2,1995,2,3,4,3,3,3,5,7,3,4,4,4,4,3,1,2,3,2,4,3,2,4,2,2,3,1,2,2,4,2,4,-88,2,3,2,2,1,61.90999984741211,25.950000762939453,8,7,8,4,3,4,2,2,2,3,3,3,3,2,4,1,1,17,204902,2,5,0,2,5,0,1,4,5,204902,19,12
20490230,204902,2049,4,2,1996,3,5,4,3,3,4,8,7,5,4,4,3,4,4,2,2,3,2,4,4,2,4,4,4,2,2,2,4,4,4,0,2,2,1,1,1,1,14.210000038146973,22.770000457763672,9,8,-99,2,1,2,1,1,2,1,5,2,2,5,2,2,1,17,204902,2,5,0,1,5,0,1,4,5,204902,21,9
20490310,204903,2049,4,2,1996,1,5,5,5,5,4,8,8,5,4,4,4,4,4,2,2,3,2,4,3,1,5,4,5,1,1,1,2,2,2,-77,2,2,1,1,1,1,24.979999542236328,50.150001525878906,8,8,8,3,2,2,2,2,1,1,5,1,1,4,1,2,0,12,204903,3,2,0,2,2,0,1,2,2,204903,17,10
20490311,204903,2049,4,2,1996,1,2,3,2,2,4,2,5,4,4,4,4,4,4,1,4,4,3,4,2,2,3,4,2,2,1,2,3,4,3,8,1,-99,1,2,1,1,79.73999786376953,-88,9,-99,9,5,3,1,2,2,3,4,3,2,2,2,3,1,1,12,204903,1,1,0,2,2,0,1,2,2,204903,21,7
20490313,204903,2049,4,1,1995,2,4,4,3,4,3,8,8,4,5,4,4,4,3,2,2,4,1,4,3,1,2,2,4,1,1,1,2,3,2,-77,-99,-99,3,3,3,2,-55,-88,8,7,7,3,3,2,2,2,1,2,5,2,2,1,2,1,2,12,204903,2,3,0,4,5,0,4,1,5,204903,14,5
20490323,204903,2049,4,1,1996,1,5,5,4,3,4,8,9,4,4,4,4,4,4,2,3,3,2,3,3,2,3,3,4,2,2,2,2,3,4,-77,2,2,1,2,1,1,-88,61.18000030517578,9,8,8,3,2,2,1,2,1,1,4,2,2,4,1,1,0,12,204903,0,4,0,3,5,0,3,2,5,204903,14,16
21280113,212801,2128,3,1,1996,2,3,4,3,2,4,8,8,4,4,4,2,4,3,2,3,3,3,4,2,4,2,2,2,2,2,3,2,3,2,-77,2,2,1,2,1,1,-88,33.7599983215332,8,8,8,1,3,4,2,1,1,2,5,2,3,1,3,2,2,15,212801,2,4,0,4,4,0,2,3,4,212801,26,7
21280115,212801,2128,3,1,1994,3,4,4,5,4,1,8,9,4,5,4,4,4,4,1,1,1,1,4,4,1,3,5,4,1,1,1,3,4,3,11,2,-99,2,3,2,1,24.530000686645508,28.479999542236328,9,8,9,2,3,3,1,1,1,1,5,2,1,5,1,1,1,15,212801,0,5,0,0,5,0,0,5,5,212801,14,5
21280116,212801,2128,3,2,1995,3,4,4,5,4,-88,7,8,5,5,4,4,4,4,-88,1,1,1,4,4,1,3,4,3,1,1,2,3,2,2,11,2,2,2,3,1,1,-55,25.040000915527344,8,8,9,3,3,3,1,1,1,1,5,2,1,5,4,-88,1,15,212801,0,2,0,4,5,0,3,2,5,212801,20,4
21280118,212801,2128,3,1,1994,2,3,4,4,4,-88,8,10,4,4,4,4,4,4,2,1,2,1,4,4,1,5,4,4,2,1,2,4,4,4,4,-99,-99,1,3,3,3,28.479999542236328,56.56999969482422,8,7,7,2,3,3,2,2,1,1,4,3,4,5,2,2,1,15,212801,4,0,0,4,5,0,3,2,5,212801,24,8
21280119,212801,2128,3,2,1995,1,4,4,4,4,3,7,8,4,3,4,4,4,4,1,3,4,2,3,3,2,4,5,4,2,1,2,2,3,2,1,-99,2,3,3,3,3,24.530000686645508,-55,8,7,8,2,3,4,2,2,1,1,5,2,3,3,2,2,1,15,212801,1,3,0,0,4,0,0,5,4,212801,24,5
21280120,212801,2128,3,2,1995,2,3,3,4,4,4,6,8,5,5,4,4,4,4,2,2,3,2,4,3,2,4,4,4,1,1,1,2,3,2,7,2,2,1,1,2,1,16.5,20.90999984741211,8,8,8,2,1,3,1,1,1,2,5,2,2,5,2,2,1,15,212801,0,1,0,4,3,0,2,2,3,212801,20,13
21280121,212801,2128,3,2,1996,1,3,3,3,3,4,3,2,5,5,4,4,4,4,2,2,2,1,1,3,1,3,4,2,1,1,1,2,5,4,-77,2,2,2,2,1,1,21.239999771118164,24.530000686645508,9,8,9,2,4,3,1,1,1,1,5,1,2,5,2,2,2,15,212801,3,3,0,3,5,0,2,3,5,212801,21,9
21280123,212801,2128,3,2,1995,2,5,5,4,4,3,7,6,5,5,4,1,2,3,1,2,4,1,4,3,2,3,1,2,2,1,1,2,1,1,5,1,1,1,1,1,1,55.029998779296875,77.0999984741211,9,9,8,2,3,1,1,1,1,1,5,2,3,2,2,1,1,15,212801,6,5,0,1,3,0,1,3,3,212801,18,11
21280310,212803,2128,3,1,1996,1,4,5,4,3,4,7,9,4,3,4,4,4,3,2,2,3,2,4,4,3,5,3,4,2,1,2,3,4,4,-77,2,2,1,1,1,1,56,72.83000183105469,8,7,8,3,3,4,2,2,2,3,4,3,3,4,1,2,0,15,212803,1,2,0,2,4,0,1,4,4,212803,20,11
21280311,212803,2128,3,2,1996,1,5,5,5,5,4,6,9,4,5,4,3,4,3,2,2,3,1,3,3,1,5,2,4,1,1,1,3,3,3,-77,2,2,1,1,1,1,30.899999618530273,65.63999938964844,8,7,8,5,2,3,2,2,1,1,3,2,3,3,1,2,0,15,212803,1,5,0,5,5,0,4,1,5,212803,22,12
21280312,212803,2128,3,1,1995,3,4,4,4,4,4,3,9,4,4,4,4,4,4,2,3,3,3,4,4,3,4,5,5,3,3,3,3,3,3,-77,2,2,1,2,1,1,30.899999618530273,17.690000534057617,8,7,8,2,3,4,2,2,2,2,4,2,3,2,4,1,2,15,212803,0,5,0,3,5,0,0,5,5,212803,20,9
21280313,212803,2128,3,1,1996,1,5,5,4,5,4,6,8,4,5,3,3,4,4,2,2,3,3,3,2,1,3,2,4,1,1,1,2,3,4,-77,2,2,1,1,1,1,25.040000915527344,30.780000686645508,8,7,-99,3,3,3,2,2,1,2,5,2,2,4,1,1,0,15,212803,4,1,0,1,2,0,1,2,2,212803,23,9
21280315,212803,2128,3,1,1993,3,3,4,3,3,4,6,6,5,5,4,3,4,4,2,4,3,3,3,3,4,4,3,3,3,2,3,4,3,3,15,-99,-99,3,2,-88,1,-88,-88,7,7,7,3,3,5,3,2,2,3,4,2,2,4,3,2,1,15,212803,3,5,0,2,1,0,0,2,1,212803,20,10
21280316,212803,2128,3,2,1995,1,4,5,5,4,3,3,7,2,4,4,4,4,2,1,2,4,1,4,4,2,4,3,3,2,2,-88,3,4,3,1,2,2,3,2,1,3,56,32.5,9,8,9,3,2,3,2,1,1,1,4,3,4,1,2,1,1,15,212803,3,5,0,4,5,0,3,2,5,212803,20,10
21280317,212803,2128,3,1,1995,2,3,4,5,3,-88,1,7,2,4,4,4,3,3,2,3,1,4,1,2,3,2,1,2,3,3,3,2,4,2,-77,-99,2,3,3,1,3,56,30.34000015258789,9,-99,9,3,3,2,1,1,3,2,3,3,4,1,4,1,2,15,212803,0,1,0,2,3,0,1,3,3,212803,22,7
21280319,212803,2128,3,1,1996,1,5,5,5,5,4,3,7,3,5,4,4,4,3,2,3,2,3,3,2,1,2,3,2,1,1,2,1,5,2,3,-99,1,1,1,1,1,30.899999618530273,75.12999725341797,-99,-99,8,1,3,2,1,1,1,3,4,1,1,5,2,1,1,15,212803,6,3,0,1,3,0,1,3,3,212803,24,15
21730210,217302,2173,5,2,1995,1,5,5,4,4,3,-88,-88,4,5,2,2,2,3,2,2,3,2,3,2,3,3,4,2,3,1,2,2,2,2,-77,2,2,2,1,1,3,31.079999923706055,51.5,9,9,9,3,2,2,2,2,2,2,5,3,2,4,1,1,0,20,217302,2,4,0,3,4,0,2,3,4,217302,24,16
21730211,217302,2173,5,2,1995,1,4,4,4,4,4,4,3,5,5,2,4,4,4,2,2,4,2,4,3,1,5,5,5,1,1,1,4,4,1,-77,-99,-99,3,1,2,3,70.88999938964844,78.86000061035156,8,8,8,4,2,3,2,2,2,1,2,2,4,2,1,1,0,20,217302,2,1,0,2,5,0,1,4,5,217302,20,12
21730212,217302,2173,5,2,1995,1,5,5,5,5,4,7,6,5,5,3,4,4,4,2,1,3,1,3,3,1,4,5,4,1,1,2,2,2,2,-77,2,2,2,2,2,1,56,65.41999816894531,9,9,9,4,2,3,1,2,1,2,5,1,2,3,1,1,0,20,217302,0,1,0,9,5,0,5,0,5,217302,21,15
21730213,217302,2173,5,2,1996,1,5,5,5,5,4,8,8,4,4,4,4,4,3,2,2,3,2,4,3,1,4,4,4,2,2,2,2,4,2,-77,1,1,1,1,1,1,70.88999938964844,70.88999938964844,9,8,8,2,2,2,1,1,2,2,4,2,2,2,1,1,0,20,217302,5,3,0,1,3,0,1,3,3,217302,20,23
21730215,217302,2173,5,2,1996,1,4,4,4,4,4,7,9,5,5,4,3,3,3,2,3,4,3,4,3,2,4,5,3,1,1,2,4,4,4,-77,2,2,3,3,2,1,43.5099983215332,27.90999984741211,8,8,8,5,3,2,1,1,1,3,4,2,2,3,1,1,0,20,217302,11,4,0,1,3,0,0,4,3,217302,21,15
21730217,217302,2173,5,2,1996,1,5,5,4,5,4,8,9,5,5,4,4,4,4,2,2,3,2,4,3,2,3,4,4,1,1,1,4,3,4,-77,2,1,1,3,1,1,28.479999542236328,73.37999725341797,8,8,8,3,3,2,2,2,1,2,5,2,2,4,1,1,0,20,217302,0,5,0,2,5,0,2,3,5,217302,22,13
21730219,217302,2173,5,2,1996,1,5,5,5,5,4,7,7,4,5,4,4,4,4,2,3,4,2,4,4,1,4,4,4,2,1,2,3,2,3,1,2,2,1,1,1,1,43.33000183105469,28.520000457763672,9,8,9,3,3,3,2,2,1,1,5,4,4,2,1,1,1,20,217302,1,5,0,5,4,0,3,2,4,217302,23,19
21730220,217302,2173,5,2,1995,3,4,5,5,4,4,8,5,5,5,4,4,4,4,2,3,2,3,3,2,4,4,2,2,4,2,4,1,2,1,-77,2,2,1,1,1,1,17.549999237060547,18.1299991607666,9,9,9,3,2,1,1,1,2,1,5,2,3,2,2,2,2,20,217302,0,5,0,6,5,0,5,0,5,217302,24,16
21730221,217302,2173,5,1,1996,1,4,5,5,4,4,8,9,4,5,3,4,4,3,2,-55,3,2,3,3,2,2,4,5,1,2,2,2,3,2,-77,-99,-99,1,3,2,1,66.41999816894531,75.54000091552734,8,8,8,2,2,2,2,1,1,2,5,1,1,2,1,1,0,20,217302,0,3,0,3,5,0,2,3,5,217302,21,15
21730226,217302,2173,5,2,1995,2,4,4,5,4,2,7,5,4,5,3,3,4,3,2,3,3,3,3,2,5,1,1,2,2,2,4,1,1,1,-77,-99,2,3,2,2,1,16.799999237060547,18.079999923706055,9,-99,9,5,3,3,1,1,1,2,5,2,2,2,3,1,2,20,217302,4,3,0,4,5,0,4,1,5,217302,19,19
21730227,217302,2173,5,1,1995,1,5,5,5,5,4,5,4,4,4,4,4,4,3,2,2,3,3,4,2,3,4,5,3,2,2,2,2,3,2,-77,2,2,1,1,1,1,-88,53.150001525878906,9,9,9,3,1,1,1,1,1,2,3,3,4,3,3,1,0,20,217302,2,0,0,2,5,0,2,3,5,217302,20,20
21730228,217302,2173,5,2,1996,1,4,4,4,4,4,6,7,5,5,4,4,4,4,1,4,2,3,2,3,4,4,4,4,4,4,4,4,4,2,-77,2,2,1,2,1,1,-88,30.780000686645508,8,8,8,3,2,1,2,2,1,2,5,2,2,4,1,1,0,20,217302,1,0,0,4,4,0,2,3,4,217302,23,15
21730312,217303,2173,5,2,1997,1,3,4,5,3,4,7,8,4,5,4,4,4,4,2,2,3,2,3,2,2,4,3,3,2,1,2,4,2,4,-77,-99,-99,2,3,3,1,25.200000762939453,24.530000686645508,8,8,8,3,3,3,2,2,1,2,4,3,3,2,1,1,0,12,217303,1,2,0,5,5,0,3,2,5,217303,24,17
21730313,217303,2173,5,2,1996,1,5,5,5,4,4,6,8,4,5,4,4,4,4,2,3,3,3,3,4,2,4,4,4,3,3,3,2,4,2,-77,1,1,3,1,2,1,75.54000091552734,63.310001373291016,9,9,8,5,2,3,2,2,2,2,4,3,4,2,1,1,0,12,217303,2,3,0,2,4,0,2,3,4,217303,21,21
21730321,217303,2173,5,1,1996,1,4,5,4,4,4,6,8,4,5,3,3,4,4,2,3,3,2,3,3,2,4,4,4,2,2,1,1,3,1,-77,-99,2,2,3,3,1,44.939998626708984,44.13999938964844,8,8,8,3,3,3,3,3,2,3,3,4,5,1,1,1,0,12,217303,4,5,0,0,3,0,0,4,3,217303,23,19
21730322,217303,2173,5,2,1995,1,5,5,5,5,4,7,7,5,5,4,4,4,3,2,3,4,3,4,3,2,4,4,3,2,1,1,2,2,2,-77,1,1,1,1,2,1,82.410003662109375,85.410003662109375,9,9,9,2,2,2,1,1,1,2,5,2,2,2,1,1,0,12,217303,0,2,0,3,5,0,3,2,5,217303,24,20
21730323,217303,2173,5,2,1996,1,4,5,5,4,3,6,7,5,5,4,3,4,3,2,3,1,3,2,2,3,2,3,1,2,4,4,2,3,1,-77,2,1,3,1,3,1,-88,85.410003662109375,9,9,9,4,2,3,2,2,2,2,5,2,2,2,1,1,0,12,217303,1,5,0,1,4,0,1,4,4,217303,25,20
21730325,217303,2173,5,2,1995,1,5,5,5,5,4,8,9,5,5,4,4,4,4,2,2,3,1,3,3,2,4,4,4,1,1,2,3,3,3,-77,-99,-99,1,1,2,1,48.65999984741211,65.12000274658203,9,9,9,2,3,2,1,1,1,2,5,2,4,3,1,1,0,12,217303,1,5,0,2,3,0,2,2,3,217303,24,13
22440310,224403,2244,4,1,1996,3,4,4,4,3,4,10,10,5,5,4,4,4,4,2,2,4,2,4,3,2,3,2,4,2,1,2,3,4,2,-77,2,2,1,1,1,1,56,50.150001525878906,9,8,8,1,1,1,1,1,1,1,5,3,2,5,3,1,2,17,224403,1,5,0,4,5,0,4,1,5,224403,22,11
22440312,224403,2244,4,2,1995,1,4,5,4,4,2,5,10,3,4,4,4,4,4,1,3,3,3,4,4,2,3,4,4,2,2,2,3,4,5,-77,2,2,2,2,2,2,17.690000534057617,-55,8,7,6,4,2,3,2,2,2,2,5,2,3,3,1,2,0,17,224403,3,5,0,1,4,0,1,4,4,224403,18,5
22440313,224403,2244,4,2,1995,3,4,4,4,4,4,9,8,5,5,4,3,4,4,2,3,3,3,4,4,1,4,3,4,1,2,2,2,3,2,-77,2,2,2,2,1,1,14.210000038146973,-88,9,8,8,2,3,1,1,1,2,2,5,2,2,4,2,2,2,17,224403,0,4,0,0,5,0,0,5,5,224403,25,11
22440315,224403,2244,4,2,1996,2,3,5,4,3,4,10,10,5,5,3,3,3,3,2,2,3,2,3,3,4,4,4,5,2,2,2,2,2,2,-77,2,2,2,1,1,1,35.34000015258789,26.850000381469727,9,-99,8,2,2,2,1,1,1,1,5,2,2,2,4,1,2,17,224403,0,0,1,4,5,0,4,1,5,224403,13,9
22440316,224403,2244,4,1,1995,1,5,5,5,4,4,1,1,4,5,4,4,4,3,2,2,4,3,4,3,3,5,5,5,2,1,2,2,2,2,-77,2,-99,1,1,1,1,44.939998626708984,81.12999725341797,9,9,9,1,2,1,1,1,1,-88,5,2,2,1,1,1,0,17,224403,2,5,0,3,5,0,3,2,5,224403,22,14
22440319,224403,2244,4,2,1996,1,4,5,5,5,3,8,9,5,5,4,4,4,4,1,1,3,1,4,3,1,4,5,4,1,1,1,1,1,1,-77,2,2,2,2,3,1,24.68000030517578,23.40999984741211,8,7,8,2,2,3,1,1,1,1,5,1,1,4,1,2,0,17,224403,2,2,0,1,5,0,1,4,5,224403,19,13
22440320,224403,2244,4,2,1995,1,4,4,4,4,4,4,5,3,5,3,2,3,3,2,2,4,1,4,3,2,3,3,3,2,1,2,3,2,3,-77,2,2,2,1,1,1,23.40999984741211,23.799999237060547,9,8,8,3,1,2,2,2,1,1,4,4,3,1,1,1,0,17,224403,0,4,0,6,3,0,2,2,3,224403,19,13
22440322,224403,2244,4,2,1996,1,4,4,4,4,4,7,7,5,5,4,4,4,3,2,2,3,2,3,4,2,3,4,4,1,1,2,3,4,2,-77,2,2,1,2,1,1,28.479999542236328,29.15999984741211,8,8,9,1,2,2,2,2,1,1,4,2,2,4,2,1,2,17,224403,0,2,0,5,5,0,4,1,5,224403,20,10
22440323,224403,2244,4,2,1996,1,4,4,4,4,4,4,1,4,4,4,4,4,4,1,1,3,2,2,1,1,4,2,3,1,1,1,1,1,1,-77,1,-88,2,1,2,1,88.30999755859375,84.61000061035156,9,8,9,3,2,4,2,2,1,1,5,1,1,1,1,1,2,17,224403,1,4,0,7,5,0,4,1,5,224403,18,10
