youthidCUF,classidCUF,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_sat1,y1_pbsch1,y1_pbsch2,y1_pbsch3,y1_pbsch4,y1_del1,y1_del2,y1_del3,y1_del4,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_pdisc2,y1_pdisc3,y1_pdisc4,y1_date,y1_contm,y1_gawm,y1_contf,y1_gawf,y1_penc1,y1_penc2,y1_penc3,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_sest1,y1_sest2,y1_sest3,y1_sest4,y1_tenc1,y1_tenc2,y1_tenc3,age,neg_indegree,neg_outdegree,neg_isolate,pos_indegree,pos_outdegree,pos_isolate
49840407,498404,4984,4,2,1995,2,2,3,2,3,2,9,10,5,5,5,5,2,2,2,2,4,4,4,3,4,4,4,2,1,1,1,1,1,1,2,2,4,2,4,4,1,4,4,4,1,1,4,4,1,1,2,2,2,2,2,1,4,15,2,5,0,5,5,0
49840409,498404,4984,4,2,1995,1,5,5,5,5,3,1,7,5,4,3,3,2,2,2,2,4,4,4,4,4,4,4,2,1,1,2,3,1,1,1,2,2,1,4,2,1,2,1,2,2,1,4,4,1,1,1,2,5,4,1,1,2,15,2,5,0,3,3,0
49840410,498404,4984,4,2,1995,3,3,4,4,3,4,10,10,5,5,5,5,2,2,2,2,4,3,4,4,4,4,4,2,1,1,1,1,2,1,2,2,4,1,4,4,2,5,5,4,1,1,1,4,2,2,2,2,2,2,2,1,4,15,1,4,0,3,3,0
49840412,498404,4984,4,1,1995,3,4,5,3,3,NA,8,9,5,4,4,4,NA,NA,NA,NA,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,3,1,4,3,1,2,4,4,1,1,1,3,2,2,1,1,1,1,2,1,2,15,3,3,0,2,2,0
49840413,498404,4984,4,2,1995,3,5,5,4,4,4,9,9,5,5,5,5,2,2,2,2,4,4,4,4,1,4,4,2,1,1,1,1,1,1,1,2,4,1,4,3,1,5,5,4,2,1,2,2,1,4,1,2,1,1,5,2,1,15,3,5,0,3,4,0
49840417,498404,4984,4,2,1994,1,4,5,5,4,NA,2,4,3,4,5,2,NA,NA,NA,NA,4,4,4,4,4,4,4,NA,1,1,1,1,2,1,2,2,3,4,4,1,3,3,3,4,3,2,4,4,3,1,1,1,1,3,3,4,1,16,3,0,0,4,5,0
49840418,498404,4984,4,2,1996,NA,2,3,3,3,NA,8,5,4,4,5,3,NA,NA,NA,NA,4,4,4,3,4,4,4,NA,1,2,1,2,2,3,3,2,4,1,4,2,3,3,3,4,2,2,2,3,3,2,2,3,2,3,3,2,4,14,3,2,0,3,5,0
49840420,498404,4984,4,1,1994,3,5,5,4,5,NA,8,10,5,5,5,3,NA,NA,NA,NA,4,4,4,3,4,4,4,2,1,1,1,1,1,1,1,1,4,1,4,3,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,16,3,0,0,4,5,0
49840422,498404,4984,4,2,1995,1,3,3,4,3,4,10,10,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,3,2,1,4,4,2,5,5,5,1,1,1,2,2,3,1,1,1,2,2,2,5,15,1,2,0,5,5,0
49840424,498404,4984,4,2,1995,1,4,4,3,3,4,8,10,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,2,1,1,2,3,2,1,4,4,2,5,5,5,2,1,1,2,2,3,1,1,1,1,1,2,5,15,0,4,0,3,3,0
49840426,498404,4984,4,1,1995,2,5,5,4,4,4,4,8,5,5,5,5,2,2,2,2,4,3,4,2,2,2,3,NA,1,1,1,1,2,2,2,2,4,2,3,4,2,3,4,4,2,2,3,3,2,3,1,1,2,2,4,3,2,15,1,1,0,3,1,0
49940101,499401,4994,4,1,1995,3,3,3,3,3,4,8,8,3,5,5,4,2,2,2,2,4,4,4,3,4,3,4,2,1,1,1,1,2,2,2,2,3,1,4,4,3,4,5,3,1,1,2,4,4,3,2,2,2,2,1,2,4,15,2,3,0,3,5,0
49940102,499401,4994,4,1,1995,3,3,3,3,3,3,9,7,4,4,5,3,2,2,2,2,4,4,4,3,4,4,4,2,1,1,1,2,2,2,2,4,2,4,3,3,3,2,3,4,2,3,3,4,5,3,2,2,3,2,2,2,3,15,1,3,0,3,5,0
49940107,499401,4994,4,1,1996,1,4,4,4,4,3,6,8,4,5,5,4,2,2,2,2,3,3,3,4,3,4,4,2,1,1,1,2,1,2,2,2,3,2,3,3,2,4,4,2,2,2,2,2,4,2,2,2,3,2,4,3,2,14,6,5,0,3,2,0
49940109,499401,4994,4,2,1996,2,4,4,5,4,2,3,5,4,4,5,4,2,2,2,2,3,4,4,3,4,4,4,2,1,3,1,3,4,3,4,3,1,3,1,1,4,2,1,1,4,4,4,2,3,2,3,4,2,4,2,2,2,14,4,3,0,2,4,0
49940111,499401,4994,4,1,1995,3,5,5,3,3,4,3,9,3,4,5,3,1,2,1,1,4,4,4,3,4,4,3,1,1,2,2,1,1,2,3,3,4,3,3,3,3,5,5,5,1,2,3,2,1,3,2,3,1,3,4,5,1,15,2,4,0,3,4,0
49940112,499401,4994,4,2,1996,1,3,4,3,4,4,8,6,5,5,5,5,1,2,2,2,3,3,3,4,4,4,4,1,1,2,1,2,4,3,2,3,4,3,4,4,2,4,4,4,2,2,2,2,2,1,2,2,3,2,2,2,4,14,0,3,0,2,2,0
49940113,499401,4994,4,1,1995,1,4,5,3,3,3,6,7,2,3,5,4,2,1,1,1,3,2,2,2,4,4,4,1,1,1,1,2,1,2,2,3,3,2,3,3,4,2,3,2,2,2,2,4,2,2,2,2,3,3,1,3,1,15,4,3,0,4,3,0
49940114,499401,4994,4,1,1995,3,4,5,4,4,4,9,9,4,5,5,4,2,2,1,2,4,4,4,4,4,4,4,2,1,1,1,1,2,1,1,2,4,2,4,3,4,5,5,5,2,1,1,3,3,2,1,1,2,1,1,1,3,15,1,4,0,3,5,0
49940115,499401,4994,4,2,1995,3,4,5,4,4,4,8,8,5,5,5,4,2,2,2,2,3,4,4,4,4,4,4,2,1,1,1,1,1,2,2,2,3,1,4,4,1,4,4,4,2,1,2,2,4,4,3,3,2,3,3,2,4,15,1,4,0,1,5,0
49940117,499401,4994,4,1,1996,1,4,4,4,5,4,3,7,2,2,5,2,1,1,2,2,3,3,3,3,4,4,4,2,1,2,1,2,2,2,3,3,4,3,4,3,1,2,3,2,2,1,2,5,4,5,3,3,2,3,4,4,2,14,7,0,0,3,3,0
49940118,499401,4994,4,1,1995,2,4,4,4,4,4,8,9,5,5,5,5,2,2,2,2,4,4,4,3,4,4,4,2,1,1,1,1,1,1,2,3,4,2,4,3,2,4,3,4,2,2,2,3,4,3,2,2,2,3,2,2,2,15,0,0,1,4,4,0
49940119,499401,4994,4,1,1995,3,4,4,4,4,4,9,8,4,4,5,3,2,2,2,1,4,4,4,4,4,3,2,1,1,1,NA,NA,2,1,2,2,4,2,4,3,2,3,3,3,2,2,2,2,2,2,2,1,2,2,1,1,4,15,3,1,0,3,3,0
49940120,499401,4994,4,1,1996,1,5,4,4,5,3,8,5,5,5,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,2,2,2,2,3,3,2,3,3,2,2,4,2,4,2,1,1,2,4,3,1,2,3,2,2,1,5,14,2,0,0,2,3,0
49940121,499401,4994,4,1,1996,1,4,4,3,4,NA,8,8,5,4,5,5,NA,NA,NA,NA,4,4,4,3,2,4,4,NA,1,2,3,1,2,1,2,3,3,2,4,4,2,4,3,4,1,2,2,5,2,5,2,2,1,2,1,2,4,14,1,1,0,0,3,0
49940122,499401,4994,4,2,1995,1,4,4,5,5,3,7,8,5,5,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,3,1,4,3,1,5,3,4,1,1,2,3,3,4,2,2,3,2,1,1,4,15,0,1,0,4,0,0
49940204,499402,4994,4,1,1996,2,4,4,3,4,NA,8,9,4,5,5,2,NA,NA,NA,NA,4,4,4,4,4,4,4,NA,1,1,1,1,2,2,1,3,2,2,4,4,2,5,5,5,1,1,1,3,4,2,1,1,1,1,1,2,5,14,3,5,0,3,1,0
49940206,499402,4994,4,2,1996,1,4,4,3,3,1,7,8,4,4,5,3,2,2,2,2,4,4,4,3,3,2,4,2,1,1,2,1,2,2,2,2,2,2,4,4,1,3,4,4,2,1,2,3,4,4,2,2,3,2,2,2,2,14,2,1,0,3,4,0
49940207,499402,4994,4,2,1995,1,5,5,5,4,4,3,8,1,3,5,1,2,2,2,1,4,4,4,3,4,4,1,2,1,2,2,2,1,1,1,3,2,3,3,3,2,2,3,1,1,1,1,2,2,2,2,2,3,3,3,2,1,15,1,3,0,3,4,0
49940208,499402,4994,4,2,1995,2,4,5,4,4,4,4,4,5,5,5,5,1,2,2,2,2,3,4,3,3,4,4,2,1,2,1,2,2,3,3,3,3,3,3,2,5,2,4,1,4,4,4,2,4,2,2,4,3,4,5,5,2,15,1,1,0,3,2,0
49940209,499402,4994,4,2,1996,3,4,4,3,2,NA,6,7,2,5,5,5,NA,NA,NA,NA,3,3,4,3,3,4,4,2,1,2,1,2,1,1,1,3,4,2,3,3,2,4,3,2,1,1,2,4,3,2,2,2,3,3,4,3,2,14,2,3,0,3,2,0
49940213,499402,4994,4,1,1995,1,5,4,4,4,4,7,8,3,4,4,4,1,1,2,1,4,3,4,3,4,4,3,2,1,2,1,2,3,3,2,3,3,3,3,3,3,3,4,2,4,3,3,4,4,4,1,1,1,1,2,2,3,15,2,4,0,3,3,0
49940214,499402,4994,4,2,1995,1,4,4,4,3,4,7,8,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,2,1,2,2,2,3,2,4,3,2,5,4,4,2,2,2,4,4,1,2,2,3,3,3,3,5,15,3,2,0,1,3,0
49940216,499402,4994,4,2,1996,1,5,5,4,3,NA,2,1,5,5,5,5,NA,NA,NA,NA,4,4,3,4,4,4,4,2,1,1,1,1,1,1,1,2,3,1,4,4,1,5,5,4,1,1,1,1,1,2,2,1,1,1,2,2,5,14,4,1,0,1,1,0
49940217,499402,4994,4,2,1996,3,4,3,3,3,2,7,6,5,5,5,5,2,2,2,2,3,4,4,4,4,4,4,2,1,2,1,2,1,3,1,3,4,2,3,3,2,3,1,2,2,1,2,1,2,1,2,2,2,3,3,3,5,14,1,2,0,2,2,0
49940218,499402,4994,4,2,1995,3,3,3,3,2,NA,9,10,5,5,5,4,NA,NA,NA,NA,4,4,4,4,4,4,4,1,1,1,1,2,2,2,3,2,4,1,4,3,2,5,5,5,2,1,2,4,4,3,2,1,1,2,4,3,5,15,3,5,0,0,3,0
50440101,504401,5044,4,2,1994,3,3,4,4,3,3,8,7,4,5,5,2,2,2,2,2,4,4,4,4,4,4,4,2,1,2,1,3,4,3,3,3,3,3,3,2,4,4,4,2,4,3,4,4,4,4,2,2,2,2,2,2,2,16,1,3,0,2,4,0
50440102,504401,5044,4,2,1996,1,4,4,4,4,4,6,3,4,5,5,5,2,2,2,2,4,4,4,4,3,4,4,1,1,2,1,2,2,1,2,3,2,2,3,3,2,3,3,2,1,1,2,3,2,3,3,2,5,3,2,2,5,14,1,3,0,9,5,0
50440105,504401,5044,4,2,1996,2,3,4,4,3,4,6,8,5,5,5,5,2,2,1,2,4,3,4,4,4,4,4,1,1,1,2,1,2,1,3,3,4,2,4,3,1,3,3,2,1,2,2,2,4,4,2,2,2,2,2,2,5,14,1,3,0,6,4,0
50440107,504401,5044,4,2,1996,1,3,3,3,3,4,7,6,4,5,5,5,2,2,2,2,4,3,4,3,4,4,4,1,1,NA,1,2,1,2,2,2,3,2,4,3,1,4,3,2,1,2,2,2,4,2,2,2,2,2,2,2,2,14,0,4,0,7,4,0
50440109,504401,5044,4,2,1996,3,5,5,5,5,4,10,10,5,5,5,5,2,2,2,2,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,4,2,4,3,1,5,5,5,2,1,2,3,1,1,1,1,1,1,1,1,4,14,5,3,0,1,4,0
50440110,504401,5044,4,1,1995,1,5,5,4,4,NA,4,2,3,4,2,5,NA,NA,NA,NA,3,2,2,3,2,4,4,NA,1,2,2,1,1,1,1,1,3,1,3,4,1,5,5,3,1,1,2,5,5,3,1,1,1,2,1,2,4,15,7,5,0,1,4,0
50440111,504401,5044,4,2,1995,1,4,4,4,4,4,6,7,4,4,5,4,2,2,2,2,3,4,4,4,3,3,4,1,1,2,1,2,2,2,2,3,3,2,3,4,2,4,4,4,2,2,2,3,4,3,2,2,3,3,2,3,3,15,0,3,0,4,2,0
50440113,504401,5044,4,2,1995,1,5,5,5,5,4,4,4,5,5,5,5,2,2,2,2,4,3,3,4,4,4,4,1,1,2,2,3,1,2,2,4,2,3,3,3,2,4,4,2,1,1,3,1,3,2,2,2,5,2,2,1,1,15,3,2,0,2,2,0
50440114,504401,5044,4,1,1996,1,3,4,4,3,3,7,6,5,5,5,4,2,2,2,2,3,4,4,3,4,4,4,2,1,1,5,NA,1,2,2,2,4,3,4,4,2,3,3,4,1,1,1,4,4,4,2,2,1,2,3,3,3,14,1,4,0,0,4,0
50440115,504401,5044,4,2,1995,3,4,4,4,4,4,8,3,4,5,5,5,2,2,2,2,4,4,4,3,4,3,4,2,1,4,2,2,1,1,1,4,2,4,2,2,3,2,2,1,4,3,4,1,3,1,2,2,2,3,2,2,1,15,1,3,0,2,3,0
50440116,504401,5044,4,1,1995,1,4,4,3,3,4,6,8,4,4,5,5,2,2,2,2,3,3,3,3,4,4,4,1,1,1,3,1,1,2,2,2,3,3,4,3,2,5,4,3,2,1,2,3,2,3,2,2,2,2,1,1,5,15,1,4,0,3,5,0
50440118,504401,5044,4,2,1996,1,5,5,5,5,4,7,7,4,5,5,5,1,2,2,2,4,4,4,4,4,4,4,2,1,1,5,NA,1,1,1,2,4,1,3,3,1,5,3,3,1,1,1,3,2,3,4,5,5,5,2,2,4,14,3,1,0,1,1,0
50440120,504401,5044,4,2,1996,1,4,4,5,5,3,6,7,4,5,5,5,2,2,2,2,3,3,3,3,4,4,4,1,1,2,4,3,2,2,3,3,2,3,3,2,3,3,3,2,3,2,4,2,2,1,2,3,3,3,2,3,2,14,2,5,0,3,3,0
50440122,504401,5044,4,2,1996,1,4,4,2,3,2,8,8,5,5,5,5,2,2,2,2,4,4,4,4,4,3,3,1,1,1,5,NA,3,2,2,3,4,2,3,3,2,5,5,4,2,2,2,4,4,2,2,3,2,3,2,3,4,14,1,0,0,5,5,0
50440123,504401,5044,4,1,1995,1,5,4,4,4,3,5,9,5,4,5,5,1,2,2,1,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,2,3,2,4,4,2,5,5,5,1,1,2,4,3,4,2,1,1,2,1,2,3,15,4,3,0,2,5,0
50440124,504401,5044,4,2,1995,1,3,3,5,3,3,6,6,4,5,5,4,2,2,2,2,4,4,4,4,3,4,4,2,1,1,4,3,2,2,2,3,4,2,3,4,2,4,5,4,2,1,2,3,4,3,3,3,3,2,2,2,3,15,0,1,0,3,4,0
50440125,504401,5044,4,2,1995,3,3,3,4,3,3,5,10,5,5,5,5,2,2,2,2,4,4,4,3,4,4,4,1,1,1,1,2,1,1,2,1,2,2,4,3,3,4,4,4,1,1,1,3,1,1,2,2,1,3,1,1,3,15,5,5,0,1,2,0
50440126,504401,5044,4,2,1995,1,4,4,4,4,3,9,9,5,5,5,4,2,2,2,2,4,4,4,3,4,4,4,1,1,1,4,2,2,1,2,3,3,3,4,3,1,4,3,4,1,1,2,2,2,2,2,2,2,2,2,2,4,15,2,5,0,5,5,0
50440128,504401,5044,4,1,1995,1,4,4,3,3,4,6,9,4,3,5,4,2,2,2,2,4,4,4,4,4,4,4,2,5,NA,5,NA,2,2,3,3,3,3,4,3,2,4,5,5,2,1,2,5,5,3,2,2,2,2,3,3,2,15,6,5,0,1,4,0
50440301,504403,5044,4,2,1996,3,4,4,4,3,4,8,8,5,5,5,3,2,2,2,2,4,3,4,3,4,4,4,1,1,1,1,1,2,2,2,3,2,2,3,2,2,2,4,4,2,1,2,2,4,1,2,2,2,2,2,2,2,14,1,1,0,5,3,0
50440302,504403,5044,4,2,1996,1,3,4,4,3,4,6,8,5,5,3,4,2,2,2,2,4,4,4,4,3,4,4,2,1,1,1,1,2,1,2,2,4,1,4,4,2,3,4,4,1,1,2,2,2,2,2,2,2,2,2,3,4,14,1,5,0,5,3,0
50440303,504403,5044,4,2,1996,1,4,4,5,5,4,1,2,5,4,5,4,2,2,2,2,4,4,4,4,3,4,4,1,1,1,1,1,1,1,2,2,3,1,4,3,2,4,5,4,2,1,1,1,4,2,2,1,1,1,1,2,3,14,1,3,0,3,4,0
50440304,504403,5044,4,1,1995,3,4,5,5,4,4,8,10,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,1,1,2,1,1,1,2,2,2,3,3,4,3,2,3,4,3,2,2,3,5,5,5,2,2,1,3,2,3,1,15,3,4,0,3,5,0
50440305,504403,5044,4,1,1995,3,4,4,4,4,NA,8,9,3,4,5,2,NA,NA,NA,NA,4,3,3,4,4,4,4,NA,1,2,1,2,3,3,3,3,3,3,3,3,2,4,4,3,2,2,3,4,4,4,2,3,2,2,3,3,4,15,0,5,0,3,5,0
50440306,504403,5044,4,1,1995,1,5,5,5,5,4,4,8,2,4,5,5,1,1,1,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,3,4,3,3,4,2,1,5,4,1,1,1,1,5,2,2,2,2,2,2,3,2,15,1,0,0,3,4,0
50440308,504403,5044,4,2,1995,3,3,3,5,5,NA,9,10,5,5,5,5,NA,NA,NA,NA,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,1,4,4,1,4,4,5,1,1,1,1,1,1,1,1,1,1,2,1,2,15,0,2,0,3,5,0
50440309,504403,5044,4,1,1995,1,5,5,4,5,4,4,7,5,4,5,4,2,2,2,2,4,1,4,1,4,3,4,2,4,3,1,2,2,2,1,2,4,3,3,4,2,3,3,3,2,2,2,3,5,3,2,1,1,1,5,5,1,15,10,4,0,0,3,0
50440310,504403,5044,4,2,1994,1,5,5,5,5,NA,3,10,1,5,5,4,NA,NA,NA,NA,4,4,4,2,4,4,4,1,1,1,1,1,1,1,1,2,4,1,4,4,1,4,5,5,1,1,1,3,2,2,1,2,1,2,4,4,1,16,7,5,0,2,3,0
50440311,504403,5044,4,2,1994,1,4,4,4,4,1,3,6,5,5,5,5,2,2,2,2,4,4,4,2,4,4,4,1,1,2,2,3,3,2,3,3,3,NA,4,3,2,5,5,4,2,2,2,2,5,2,2,2,2,2,3,4,2,16,1,1,0,3,4,0
50440312,504403,5044,4,1,1995,3,5,4,4,5,1,10,10,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,4,3,1,4,5,5,1,1,1,2,2,3,2,2,1,1,2,2,5,15,1,5,0,2,5,0
50440315,504403,5044,4,2,1996,3,3,3,4,3,4,10,8,5,5,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,1,3,1,4,4,1,5,5,5,1,1,1,2,3,2,1,1,1,1,1,1,5,14,0,2,0,5,4,0
50440317,504403,5044,4,2,1994,3,3,4,5,3,3,10,5,5,4,5,4,1,2,2,2,4,3,4,3,4,4,4,1,1,2,1,2,2,1,1,2,2,1,4,4,1,3,3,2,1,2,2,2,2,1,2,2,1,2,1,2,3,16,0,5,0,1,5,0
50440320,504403,5044,4,1,1994,3,5,5,3,4,4,5,9,1,3,3,2,1,2,1,1,4,4,4,3,4,4,2,2,2,2,2,2,2,2,4,3,4,2,4,4,4,4,5,5,2,2,4,5,5,5,1,1,1,1,3,3,2,16,0,5,0,3,5,0
50440321,504403,5044,4,2,1996,1,5,5,5,5,4,8,9,3,5,5,3,2,2,2,2,4,4,4,4,4,4,4,2,1,1,2,1,2,1,1,2,3,1,4,3,1,3,5,4,1,1,1,3,3,3,1,1,2,1,1,1,3,14,4,2,0,0,3,0
50440322,504403,5044,4,2,1996,1,4,5,4,5,4,9,9,4,5,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,4,1,4,4,2,4,4,5,2,1,2,5,4,2,2,2,1,2,2,2,4,14,1,4,0,5,3,0
50440326,504403,5044,4,1,1996,1,5,5,5,5,4,7,7,2,3,1,4,2,2,2,2,3,3,3,3,3,3,3,2,1,2,NA,NA,1,1,2,3,2,3,2,2,3,1,3,2,2,2,3,3,5,NA,1,1,2,2,2,3,1,14,6,4,0,2,3,0
50440327,504403,5044,4,2,1995,3,5,5,5,5,4,6,6,4,5,5,2,2,2,2,2,4,4,4,4,4,4,4,2,1,2,5,NA,2,2,2,3,3,2,3,3,2,3,3,3,2,2,3,2,3,4,2,2,2,2,1,2,2,15,1,1,0,4,5,0
50570107,505701,5057,3,2,1994,1,5,4,5,3,4,5,7,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,2,1,1,1,2,2,1,4,2,4,1,4,4,1,5,5,5,1,1,1,5,5,5,1,1,1,1,1,3,4,16,1,3,0,0,4,0
50570114,505701,5057,3,2,1994,1,4,4,4,3,3,5,8,4,3,5,4,2,2,2,2,4,4,4,3,3,3,4,1,1,2,1,1,2,1,2,3,3,2,4,4,2,4,5,4,1,1,2,3,4,2,2,1,1,3,2,3,4,16,2,1,0,2,2,0
50570115,505701,5057,3,2,1995,1,5,5,4,5,4,8,8,5,5,5,5,2,2,1,2,4,4,4,3,4,3,3,2,1,1,5,NA,2,1,2,3,4,3,4,3,2,4,5,4,2,2,2,4,5,5,2,2,4,2,3,2,5,15,1,4,0,0,5,0
50570116,505701,5057,3,1,1996,1,5,5,4,4,4,8,10,4,3,5,5,2,1,2,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,1,4,1,4,4,1,4,5,4,1,1,1,3,3,2,2,1,1,2,3,2,2,14,0,4,0,1,5,0
50570120,505701,5057,3,1,1995,1,4,5,4,3,3,3,2,4,4,5,5,2,2,1,2,3,3,4,3,3,4,4,2,1,1,1,2,2,2,2,2,3,3,3,3,5,2,3,4,2,2,2,4,4,2,3,3,3,3,3,3,2,15,0,5,0,1,5,0
50570122,505701,5057,3,2,1996,1,4,5,5,3,3,6,8,4,5,5,4,2,2,2,2,4,4,4,3,4,3,4,2,1,2,2,1,2,2,3,3,3,4,3,3,4,3,4,4,2,2,2,1,2,1,2,2,2,2,4,4,4,14,0,5,0,3,4,0
50570124,505701,5057,3,1,1993,1,4,4,4,3,4,6,9,4,5,4,4,2,2,2,2,4,4,4,3,4,4,4,1,1,1,3,2,1,2,1,3,4,3,4,4,1,4,4,4,1,1,1,3,2,2,2,2,1,1,2,1,2,17,3,5,0,1,3,0
50570126,505701,5057,3,2,1995,1,4,4,4,4,2,4,3,4,4,5,5,2,2,2,2,3,4,4,3,3,4,4,2,1,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,2,2,3,2,3,2,3,3,4,4,2,3,4,15,0,3,0,2,5,0
50570127,505701,5057,3,1,1995,1,4,5,4,3,4,5,8,5,5,5,5,2,2,2,2,4,3,4,3,4,4,4,2,1,2,1,1,2,2,2,3,4,3,4,4,2,4,5,4,2,2,2,5,4,4,2,3,2,2,2,2,5,15,4,4,0,0,1,0
50570128,505701,5057,3,2,1996,1,4,4,3,3,3,4,7,4,5,4,5,2,2,1,2,3,3,4,3,3,3,4,1,1,2,2,2,2,2,3,3,3,3,3,3,2,3,4,3,2,2,2,3,2,2,2,3,3,2,3,3,2,14,0,5,0,4,5,0
50570130,505701,5057,3,2,1995,1,4,4,4,4,3,6,9,4,3,5,5,2,2,2,2,4,3,4,3,4,4,4,1,1,1,1,1,2,2,2,3,4,3,3,3,1,4,4,4,1,1,2,3,2,2,2,2,3,3,4,2,3,15,1,3,0,2,3,0
51670106,516701,5167,1,1,1994,3,4,4,3,3,4,6,5,5,5,5,4,NA,NA,NA,NA,4,3,4,4,4,4,3,1,1,1,1,1,1,1,2,3,3,2,4,4,2,3,4,1,1,1,2,2,2,2,1,1,1,1,1,2,1,16,0,5,0,0,5,0
51670111,516701,5167,1,1,1995,1,5,5,5,5,4,6,7,5,5,5,5,NA,NA,NA,NA,4,4,4,4,3,4,3,2,1,1,1,1,1,1,2,1,3,2,4,3,2,4,4,5,2,1,2,3,2,3,2,2,3,2,2,3,4,15,0,2,0,1,5,0
51670121,516701,5167,1,2,1995,1,4,4,4,4,NA,9,10,5,5,5,5,NA,NA,NA,NA,4,3,4,3,4,4,4,NA,1,1,1,1,1,1,2,2,4,3,4,3,1,5,5,5,1,1,1,2,4,2,1,1,1,2,1,2,4,15,1,1,0,0,4,0
51670203,516702,5167,1,1,1996,1,2,3,3,2,NA,6,8,5,5,5,5,NA,NA,NA,NA,3,2,2,3,4,4,4,1,1,2,5,NA,2,2,1,3,3,2,3,4,2,4,2,2,2,2,2,2,4,1,2,3,1,2,2,2,4,14,1,1,0,0,1,0
51670216,516702,5167,1,2,1995,3,5,5,5,4,4,8,8,5,5,5,5,NA,NA,NA,NA,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,2,4,4,4,3,2,4,5,4,2,1,2,2,4,4,1,1,1,1,1,1,5,15,0,4,0,1,5,0
51670221,516702,5167,1,2,1996,1,4,3,3,3,3,6,8,5,5,5,5,NA,NA,NA,NA,3,4,4,3,3,3,4,2,1,1,5,NA,2,1,3,3,3,2,4,2,3,4,5,4,3,1,3,3,4,3,2,1,1,2,3,3,5,14,0,4,0,1,4,0
52030201,520302,5203,3,2,1995,1,4,4,5,4,4,7,7,4,5,5,5,2,2,2,2,4,4,4,3,4,4,4,2,1,2,1,2,2,2,2,3,1,4,2,3,3,3,4,4,2,2,3,4,3,4,2,2,3,2,1,2,3,15,1,4,0,4,5,0
52030202,520302,5203,3,1,1995,1,5,5,5,5,3,5,9,5,5,5,4,2,2,2,2,4,2,1,1,4,4,4,1,1,3,1,1,5,2,2,4,1,3,1,2,1,3,5,3,2,2,2,4,5,5,1,1,1,1,5,5,3,15,11,5,0,1,1,0
52030206,520302,5203,3,2,1995,1,4,4,4,3,4,8,9,5,5,5,5,2,2,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,3,3,2,2,3,2,5,5,5,2,1,2,5,4,3,2,2,2,2,3,3,4,15,1,2,0,7,5,0
52030207,520302,5203,3,2,1995,1,5,5,5,4,4,7,7,5,5,5,5,2,2,2,2,4,3,3,4,4,4,4,2,1,2,1,2,1,3,3,3,3,2,3,3,3,4,4,4,2,3,3,2,3,2,2,2,2,2,2,2,4,15,0,3,0,8,5,0
52030208,520302,5203,3,1,1995,2,4,5,5,4,4,9,10,5,4,5,4,2,2,2,2,4,4,4,4,4,4,4,2,1,2,1,2,1,1,1,2,4,2,4,4,1,3,4,4,1,1,2,2,2,1,2,1,2,2,2,2,4,15,6,2,0,0,2,0
52030210,520302,5203,3,2,1996,1,5,5,4,4,4,4,3,5,5,5,5,2,2,2,2,4,4,4,4,4,3,4,1,1,1,2,1,2,2,2,3,4,3,4,4,4,4,4,4,2,2,3,2,4,2,2,2,2,2,4,4,3,14,0,5,0,2,5,0
52030212,520302,5203,3,1,1996,3,3,3,4,3,3,6,4,5,5,5,5,2,2,2,2,4,4,4,3,4,4,4,2,1,2,2,2,3,5,5,3,4,4,4,4,5,3,4,2,4,4,5,2,5,3,3,3,3,3,3,3,3,14,5,3,0,1,4,0
